-2.5755792914403925e+23,6.272642772412984e+22,-1.9483150141990937e+23,35.0
-2.5756443598925713e+23,6.272968112867133e+22,-1.9483475486058582e+23,35.5
-2.5757101690135923e+23,6.273297156393067e+22,-1.9483804533742854e+23,36.0
-2.575776723258862e+23,6.273629925259755e+22,-1.9484137307328865e+23,36.5
-2.5758440274488744e+23,6.273966443560273e+22,-1.948447383092847e+23,37.0
-2.5759120867689057e+23,6.274306737210008e+22,-1.9484814130479044e+23,37.5
-2.575980906767434e+23,6.2746508339385085e+22,-1.9485158233735837e+23,38.0
-2.576050493352806e+23,6.274998763272592e+22,-1.948550617025547e+23,38.5
-2.5761208527877003e+23,6.275350556508512e+22,-1.9485857971368486e+23,39.0
-2.5761919916810583e+23,6.275706246671524e+22,-1.948621367013906e+23,39.5
-2.5762639169772894e+23,6.276065868461866e+22,-1.9486573301311028e+23,40.0
-2.5763366359426766e+23,6.276429458186798e+22,-1.9486936901239967e+23,40.5
-2.57641015614901e+23,6.2767970536788335e+22,-1.9487304507811263e+23,41.0
-2.5764844854545553e+23,6.277168694200585e+22,-1.948767616034497e+23,41.5
-2.5765596319824257e+23,6.277544420336622e+22,-1.948805189948763e+23,42.0
-2.57663560409638e+23,6.277924273872427e+22,-1.9488431767091368e+23,42.5
-2.576712410374e+23,6.2783082976601296e+22,-1.948881580607987e+23,43.0
-2.576790059577033e+23,6.278696535470088e+22,-1.948920406030024e+23,43.5
-2.5768685606186182e+23,6.27908903182675e+22,-1.9489596574359426e+23,44.0
-2.5769479225269585e+23,6.279485831826773e+22,-1.9489993393442804e+23,44.5
-2.5770281544049438e+23,6.2798869809368035e+22,-1.949039456311263e+23,45.0
-2.577109265385115e+23,6.280292524767988e+22,-1.949080012908316e+23,45.5
-2.5771912645793266e+23,6.280702508823909e+22,-1.9491210136969364e+23,46.0
-2.5772741610223955e+23,6.28111697821846e+22,-1.9491624632005493e+23,46.5
-2.577357963608976e+23,6.281535977359873e+22,-1.9492043658729888e+23,47.0
-2.577442681022881e+23,6.2819595495969015e+22,-1.949246726063191e+23,47.5
-2.5775283216580078e+23,6.282387736823057e+22,-1.949289547975702e+23,48.0
-2.5776148935299806e+23,6.2828205790344495e+22,-1.949332835626536e+23,48.5
-2.5777024041776235e+23,6.283258113836706e+22,-1.9493765927939532e+23,49.0
-2.5777908605532655e+23,6.283700375896106e+22,-1.9494208229636548e+23,49.5
-2.5778802689008935e+23,6.284147396329962e+22,-1.9494655292678967e+23,50.0
-2.57797063462111e+23,6.284599202030989e+22,-1.9495107144180116e+23,50.5
-2.5780619621218065e+23,6.285055814920282e+22,-1.9495563806297784e+23,51.0
-2.578154254653424e+23,6.285517251123309e+22,-1.949602529541093e+23,51.5
-2.578247514127702e+23,6.285983520063266e+22,-1.9496491621213753e+23,52.0
-2.5783417409187248e+23,6.286454623466107e+22,-1.949696278572114e+23,52.5
-2.5784369336451706e+23,6.286930554271535e+22,-1.9497438782180163e+23,53.0
-2.5785330889326398e+23,6.287411295444534e+22,-1.949791959388186e+23,53.5
-2.5786302011550297e+23,6.287896818682235e+22,-1.9498405192868063e+23,54.0
-2.5787282621540312e+23,6.288387083011516e+22,-1.9498895538528797e+23,54.5
-2.578827260935965e+23,6.288882033273523e+22,-1.949939057608613e+23,55.0
-2.578927183345437e+23,6.289381598492437e+22,-1.9499890234961932e+23,55.5
-2.5790280117155394e+23,6.289885690127338e+22,-1.9500394427028055e+23,56.0
-2.5791297244948147e+23,6.290394200208123e+22,-1.9500903044740017e+23,56.5
-2.579232295851634e+23,6.290906999359e+22,-1.950141595915734e+23,57.0
-2.579335695257383e+23,6.291423934716388e+22,-1.950193301785744e+23,57.5
-2.5794398870505535e+23,6.2919448277519805e+22,-1.950245404275355e+23,58.0
-2.579544829984867e+23,6.292469472016551e+22,-1.950297882783212e+23,58.5
-2.5796504767656098e+23,6.292997630825492e+22,-1.9503507136830604e+23,59.0
-2.579756773579613e+23,6.293529034913409e+22,-1.9504038700882724e+23,59.5
-2.579863659625766e+23,6.294063380092111e+22,-1.950457321616555e+23,60.0
-2.5799710666544366e+23,6.2946003249540584e+22,-1.95051103415903e+23,60.5
-2.5800789185258973e+23,6.295139488671713e+22,-1.950564969658726e+23,61.0
-2.580187130799584e+23,6.295680448951928e+22,-1.9506190859043907e+23,61.5
-2.58029561036785e+23,6.296222740213663e+22,-1.950673336346483e+23,62.0
-2.58040425514969e+23,6.2967658520663246e+22,-1.950727669943057e+23,62.5
-2.5805129538616204e+23,6.2973092281745096e+22,-1.950782031044169e+23,63.0
-2.5806215858844787e+23,6.2978522656027984e+22,-1.9508363593241986e+23,63.5
-2.5807300212461364e+23,6.298394314740239e+22,-1.950890589772112e+23,64.0
-2.580838120740916e+23,6.298934679908172e+22,-1.9509446527500992e+23,64.5
-2.580945736206728e+23,6.299472620756001e+22,-1.9509984741311273e+23,65.0
-2.581052710980338e+23,6.3000073545464605e+22,-1.9510519755256924e+23,65.5
-2.5811588805496884e+23,6.300538059424368e+22,-1.9511050746072514e+23,66.0
-2.581264073419557e+23,6.301063878749659e+22,-1.9511576855445912e+23,66.5
-2.5813681122030043e+23,6.30158392655621e+22,-1.951209719547383e+23,67.0
-2.5814708149458692e+23,6.302097294172137e+22,-1.9512610855286552e+23,67.5
-2.5815719966850874e+23,6.302603058004715e+22,-1.9513116908846158e+23,68.0
-2.5816714712337996e+23,6.3031002884543514e+22,-1.951361442388364e+23,68.5
-2.5817690531773595e+23,6.303588059877631e+22,-1.9514102471895963e+23,69.0
-2.5818645600546398e+23,6.304065461471438e+22,-1.9514580139074964e+23,69.5
-2.5819578146889292e+23,6.304531608899706e+22,-1.9515046537989588e+23,70.0
-2.5820486476227722e+23,6.304985656434988e+22,-1.9515500819792737e+23,70.5
-2.582136899601841e+23,6.305426809341264e+22,-1.951594218667715e+23,71.0
-2.5822224240451633e+23,6.305854336185658e+22,-1.9516369904265975e+23,71.5
-2.582305089433325e+23,6.306267580738792e+22,-1.9516783313594454e+23,72.0
-2.582384781543322e+23,6.306665973108801e+22,-1.951718184232442e+23,72.5
-2.5824614054589857e+23,6.307049039755651e+22,-1.95175650148342e+23,73.0
-2.582534887289709e+23,6.307416412051229e+22,-1.951793246084586e+23,73.5
-2.5826051755375732e+23,6.307767833087572e+22,-1.951828392228816e+23,74.0
-2.582672242063699e+23,6.3081031624888515e+22,-1.9518619258148127e+23,74.5
-2.5827360826182902e+23,6.308422379050591e+22,-1.951893844713231e+23,75.0
-2.582796716914566e+23,6.308725581107754e+22,-1.9519241588037903e+23,75.5
-2.582854188243751e+23,6.3090129846176655e+22,-1.9519528897819846e+23,76.0
-2.5829085626454572e+23,6.309284919028901e+22,-1.9519800707425665e+23,76.5
-2.5829599276640382e+23,6.309541821088152e+22,-1.952005745555223e+23,77.0
-2.5830083907359247e+23,6.309784226808609e+22,-1.952029968055063e+23,77.5
-2.5830540772647243e+23,6.310012761882147e+22,-1.952052801076509e+23,78.0
-2.5830971284494058e+23,6.3102281308599195e+22,-1.9520743153634132e+23,78.5
-2.5831376989358827e+23,6.310431105451079e+22,-1.952094588390774e+23,79.0
-2.583175954363748e+23,6.310622512296539e+22,-1.9521137031340946e+23,79.5
-2.5832120688780022e+23,6.310803220565299e+22,-1.9521317468214716e+23,80.0
-2.5832462226707318e+23,6.310974129697055e+22,-1.9521488097010266e+23,80.5
-2.583278599610613e+23,6.311136157579075e+22,-1.9521649838527054e+23,81.0
-2.5833093850091376e+23,6.311290229401697e+22,-1.9521803620689675e+23,81.5
-2.583338763562737e+23,6.311437267387688e+22,-1.9521950368239678e+23,82.0
-2.5833669174997074e+23,6.311578181540227e+22,-1.9522090993456853e+23,82.5
-2.5833940249509175e+23,6.311713861504579e+22,-1.9522226388004594e+23,83.0
-2.5834202585539625e+23,6.311845169592396e+22,-1.9522357415947232e+23,83.5
-2.5834457842921756e+23,6.311972934976148e+22,-1.9522484907945606e+23,84.0
-2.5834707605628574e+23,6.312097949026333e+22,-1.9522609656602246e+23,84.5
-2.583495337463417e+23,6.312220961735498e+22,-1.9522732412898668e+23,85.0
-2.5835196562797744e+23,6.312342679151648e+22,-1.952285388364609e+23,85.5
-2.5835438491583965e+23,6.312463761728434e+22,-1.952297472985553e+23,86.0
-2.5835680389415178e+23,6.312584823490491e+22,-1.9523095565924684e+23,86.5
-2.583592339144321e+23,6.312706431908366e+22,-1.9523216959534844e+23,87.0
-2.5836168540529955e+23,6.312829108377889e+22,-1.9523339432152062e+23,87.5
-2.5836416789233373e+23,6.312953329202706e+22,-1.9523463460030666e+23,88.0
-2.583666900260867e+23,6.313079526985056e+22,-1.952358947562361e+23,88.5
-2.5836925961650428e+23,6.313208092337807e+22,-1.9523717869312626e+23,89.0
-2.5837188367219262e+23,6.313339375839596e+22,-1.9523848991379664e+23,89.5
-2.5837456844315275e+23,6.313473690164264e+22,-1.952398315415101e+23,90.0
-2.583773194657862e+23,6.313611312324731e+22,-1.952412063425389e+23,90.5
-2.5838014160915244e+23,6.313752485980286e+22,-1.9524261674934965e+23,91.0
-2.5838303912161894e+23,6.313897423764287e+22,-1.95244064883976e+23,91.5
-2.5838601567719495e+23,6.314046309596838e+22,-1.9524555258122654e+23,92.0
-2.583890744209758e+23,6.314199300953551e+22,-1.952470814114403e+23,92.5
-2.5839221801324096e+23,6.3143565310677075e+22,-1.952486527025639e+23,93.0
-2.5839544867185838e+23,6.314518111048197e+22,-1.9525026756137648e+23,93.5
-2.5839876821273603e+23,6.314684131900299e+22,-1.9525192689373302e+23,94.0
-2.584021780881402e+23,6.314854666440251e+22,-1.9525363142373773e+23,94.5
-2.584056794227682e+23,6.315029771097813e+22,-1.9525538171179007e+23,95.0
-2.584092730475141e+23,6.315209487603873e+22,-1.9525717817147534e+23,95.5
-2.584129595309163e+23,6.31539384456232e+22,-1.952590210852931e+23,96.0
-2.584167392083069e+23,6.31558285890726e+22,-1.9526091061923427e+23,96.5
-2.584206122087163e+23,6.315776537248166e+22,-1.952628468362346e+23,97.0
-2.5842457847960657e+23,6.3159748771066025e+22,-1.9526482970854056e+23,97.5
-2.584286378095259e+23,6.316177868049113e+22,-1.9526685912903475e+23,98.0
-2.5843278984878822e+23,6.316385492721478e+22,-1.9526893492157343e+23,98.5
-2.584370341282925e+23,6.316597727789993e+22,-1.9527105685039255e+23,99.0
-2.5844137007659887e+23,6.316814544795679e+22,-1.9527322462864206e+23,99.5
-2.5844579703538486e+23,6.317035910927486e+22,-1.9527543792611e+23,100.0
-2.5845031427340127e+23,6.317261789720532e+22,-1.9527769637619594e+23,100.5
-2.5845492099904664e+23,6.317492141685256e+22,-1.9527999958219412e+23,101.0
-2.584596163716756e+23,6.317726924873267e+22,-1.952823471229429e+23,101.5
-2.5846439951174838e+23,6.317966095385263e+22,-1.9528473855789573e+23,102.0
-2.5846926950992633e+23,6.318209607826171e+22,-1.9528717343166456e+23,102.5
-2.584742254352064e+23,6.318457415712315e+22,-1.9528965127808325e+23,103.0
-2.5847926634218565e+23,6.318709471834951e+22,-1.952921716238361e+23,103.5
-2.584843912775345e+23,6.3189657285843225e+22,-1.9529473399169125e+23,104.0
-2.5848959928575582e+23,6.31922613823792e+22,-1.952973379033766e+23,104.5
-2.5849488941429587e+23,6.319490653216324e+22,-1.952999828821326e+23,105.0
-2.585002607180708e+23,6.3197592263098374e+22,-1.953026684549724e+23,105.5
-2.5850571226346484e+23,6.320031810878659e+22,-1.9530539415467822e+23,106.0
-2.5851124313185324e+23,6.320308361029272e+22,-1.953081595215605e+23,106.5
-2.5851685242269774e+23,6.3205888317694855e+22,-1.953109641050029e+23,107.0
-2.5852253925626068e+23,6.320873179144348e+22,-1.9531380746481715e+23,107.5
-2.5852830277597836e+23,6.321161360355086e+22,-1.9531668917242748e+23,108.0
-2.585341421505379e+23,6.321453333863105e+22,-1.9531960881190684e+23,108.5
-2.585400565756924e+23,6.321749059481033e+22,-1.9532256598088205e+23,109.0
-2.5854604527585703e+23,6.322048498452726e+22,-1.953255602913298e+23,109.5
-2.5855210750552312e+23,6.322351613524145e+22,-1.9532859137028168e+23,110.0
-2.5855824255052564e+23,6.322658369007005e+22,-1.9533165886045562e+23,110.5
-2.5856444972920415e+23,6.322968730836961e+22,-1.9533476242083457e+23,111.0
-2.585707283934864e+23,6.323282666627988e+22,-1.9533790172720653e+23,111.5
-2.585770779299254e+23,6.3236001457243395e+22,-1.9534107647268197e+23,112.0
-2.585834977607081e+23,6.323921139251041e+22,-1.953442863681977e+23,112.5
-2.5858998734464482e+23,6.324245620163343e+22,-1.9534753114301137e+23,113.0
-2.5859654617813247e+23,6.324573563294834e+22,-1.9535081054518415e+23,113.5
-2.586031737960749e+23,6.324904945403237e+22,-1.9535412434204257e+23,114.0
-2.5860986977272267e+23,6.325239745212233e+22,-1.9535747232060035e+23,114.5
-2.586166337223938e+23,6.3255779434472734e+22,-1.9536085428792104e+23,115.0
-2.5862346530003242e+23,6.325919522863302e+22,-1.953642700713994e+23,115.5
-2.5863036420157024e+23,6.326264468262762e+22,-1.9536771951894265e+23,116.0
-2.586373301640747e+23,6.326612766502967e+22,-1.9537120249904506e+23,116.5
-2.5864436296568552e+23,6.326964406493057e+22,-1.9537471890075492e+23,117.0
-2.586514624253678e+23,6.327319379181865e+22,-1.9537826863354913e+23,117.5
-2.5865862840252428e+23,6.32767767753879e+22,-1.953818516271364e+23,118.0
-2.5866586079652224e+23,6.328039296530425e+22,-1.95385467831218e+23,118.5
-2.586731595461897e+23,6.328404233095646e+22,-1.9538911721523317e+23,119.0
-2.5868052462933127e+23,6.328772486121584e+22,-1.9539279976811536e+23,119.5
-2.5868795606229877e+23,6.329144056422305e+22,-1.953965154980757e+23,120.0
-2.5869545389963893e+23,6.32951894672124e+22,-1.954002644324265e+23,120.5
-2.587030182338248e+23,6.329897161637769e+22,-1.9540404661744706e+23,121.0
-2.5871064919506608e+23,6.3302787076776775e+22,-1.9540786211828927e+23,121.5
-2.5871834695118554e+23,6.330663593226901e+22,-1.954117110189165e+23,122.0
-2.587261117075414e+23,6.331051828547516e+22,-1.9541559342206615e+23,122.5
-2.587339437069746e+23,6.33144342577506e+22,-1.95419509449224e+23,123.0
-2.5874184322976046e+23,6.331838398915897e+22,-1.9542345924060145e+23,123.5
-2.587498105935393e+23,6.3322367638437204e+22,-1.95427442955102e+23,124.0
-2.5875784615320883e+23,6.332638538294023e+22,-1.954314607702686e+23,124.5
-2.5876595030075683e+23,6.333043741855603e+22,-1.954355128822008e+23,125.0
-2.5877412346501418e+23,6.333452395958141e+22,-1.9543959950543274e+23,125.5
-2.5878236611131226e+23,6.33386452385494e+22,-1.9544372087276282e+23,126.0
-2.587906787410242e+23,6.334280150599859e+22,-1.954478772350256e+23,126.5
-2.5879906189097255e+23,6.3346993030175996e+22,-1.9545206886079655e+23,127.0
-2.5880751613268477e+23,6.335122009666361e+22,-1.9545629603602116e+23,127.5
-2.5881604207147724e+23,6.335548300791901e+22,-1.9546055906355822e+23,128.0
-2.5882464034534786e+23,6.335978208272046e+22,-1.954648582626274e+23,128.5
-2.588333116236563e+23,6.336411765550564e+22,-1.9546919396815063e+23,129.0
-2.588420566055693e+23,6.336849007559275e+22,-1.954735665299765e+23,129.5
-2.5885087601824666e+23,6.337289970627215e+22,-1.9547797631197448e+23,130.0
-2.588597706147428e+23,6.337734692375502e+22,-1.954824236909878e+23,130.5
-2.5886874117159205e+23,6.3381832115964455e+22,-1.954869090556276e+23,131.0
-2.5887778848604716e+23,6.338635568115243e+22,-1.9549143280489466e+23,131.5
-2.588869133729335e+23,6.3390918026325045e+22,-1.954959953466084e+23,132.0
-2.5889611666107866e+23,6.339551956545444e+22,-1.9550059709562426e+23,132.5
-2.5890539918927104e+23,6.340016071745571e+22,-1.9550523847181533e+23,133.0
-2.5891476180169688e+23,6.340484190390268e+22,-1.9550991989779416e+23,133.5
-2.589242053428005e+23,6.34095635464548e+22,-1.955146417963456e+23,134.0
-2.589337306515044e+23,6.3414326063963985e+22,-1.955194045875404e+23,134.5
-2.589433385547231e+23,6.3419129869228206e+22,-1.9552420868549487e+23,135.0
-2.589530298600971e+23,6.342397536535505e+22,-1.9552905449474196e+23,135.5
-2.5896280534786955e+23,6.3428862941696126e+22,-1.9553394240617342e+23,136.0
-2.5897266576182163e+23,6.343379296931129e+22,-1.9553887279251035e+23,136.5
-2.589826117991799e+23,6.3438765795918616e+22,-1.9554384600326127e+23,137.0
-2.5899264409940453e+23,6.344378174028483e+22,-1.955488623591197e+23,137.5
-2.5900276323176445e+23,6.34488410860094e+22,-1.95553922145755e+23,138.0
-2.590129696816048e+23,6.345394407465518e+22,-1.955590256069496e+23,138.5
-2.5902326383521085e+23,6.345909089817725e+22,-1.955641729370336e+23,139.0
-2.5903364596317266e+23,6.34642816906027e+22,-1.9556936427256998e+23,139.5
-2.5904411620215527e+23,6.346951651891343e+22,-1.9557459968324188e+23,140.0
-2.5905467453497952e+23,6.347479537308463e+22,-1.955798791618948e+23,140.5
-2.5906532076891557e+23,6.348011815522994e+22,-1.955852026136856e+23,141.0
-2.590760545120908e+23,6.348548466780348e+22,-1.9559056984428733e+23,141.5
-2.5908687514790203e+23,6.349089460080512e+22,-1.9559598054709687e+23,142.0
-2.590977818073251e+23,6.3496347517933945e+22,-1.9560143428939107e+23,142.5
-2.591087733390022e+23,6.35018428416328e+22,-1.9560693049736943e+23,143.0
-2.5911984827700487e+23,6.3507379836970666e+22,-1.9561246844003417e+23,143.5
-2.5913100480618044e+23,6.35129575943216e+22,-1.956180472118588e+23,144.0
-2.5914224072504387e+23,6.35185750108191e+22,-1.9562366571422478e+23,144.5
-2.591535534062374e+23,6.3524230770600635e+22,-1.9562932263563677e+23,145.0
-2.5916493975467743e+23,6.352992332390182e+22,-1.956350164307756e+23,145.5
-2.5917639616361735e+23,6.353565086511631e+22,-1.9564074529850107e+23,146.0
-2.5918791846898436e+23,6.3541411309999375e+22,-1.95646507158985e+23,146.5
-2.591995019024752e+23,6.3547202272258905e+22,-1.956522996302162e+23,147.0
-2.592111410440316e+23,6.355302103984349e+22,-1.9565812000418803e+23,147.5
-2.5922282977445026e+23,6.355886455130517e+22,-1.956639652231451e+23,148.0
-2.592345612290197e+23,6.356472937268312e+22,-1.956698318563366e+23,148.5
-2.5924632775322127e+23,6.357061167542739e+22,-1.9567571607779387e+23,149.0
-2.5925812086168943e+23,6.3576507215960066e+22,-1.956816136457293e+23,149.5
-2.5926993120178934e+23,6.3582411317553006e+22,-1.9568751988423633e+23,150.0
-2.592817485233422e+23,6.358831885528681e+22,-1.9569342966805535e+23,150.5
-2.5929356165619607e+23,6.359422424493863e+22,-1.9569933741125736e+23,151.0
-2.5930535849749627e+23,6.360012143672445e+22,-1.957052370607718e+23,151.5
-2.593171260106384e+23,6.360600391488417e+22,-1.9571112209575416e+23,152.0
-2.5932885023797053e+23,6.361186470413924e+22,-1.957169855338313e+23,152.5
-2.5934051632933805e+23,6.361769638406571e+22,-1.9572281994527226e+23,153.0
-2.593521085885095e+23,6.362349111239593e+22,-1.957286174761135e+23,153.5
-2.5936361053937368e+23,6.362924065818799e+22,-1.9573436988118568e+23,154.0
-2.5937500501353446e+23,6.363493644566938e+22,-1.95740068567865e+23,154.5
-2.5938627426053877e+23,6.364056960936609e+22,-1.9574570465117265e+23,155.0
-2.5939740008145392e+23,6.364613106086739e+22,-1.9575126902058647e+23,155.5
-2.5940836398584494e+23,6.365161156724605e+22,-1.957567524185988e+23,156.0
-2.5941914737141752e+23,6.365700184076103e+22,-1.9576214553065653e+23,156.5
-2.5942973172469266e+23,6.366229263902191e+22,-1.9576743908567072e+23,157.0
-2.5944009884009628e+23,6.366747487430657e+22,-1.9577262396578966e+23,157.5
-2.5945023105383864e+23,6.367253973021982e+22,-1.957776913236188e+23,158.0
-2.594601114879521e+23,6.367747878338343e+22,-1.9578263270456866e+23,158.5
-2.5946972429894134e+23,6.368228412739317e+22,-1.957874401715481e+23,159.0
-2.594790549247295e+23,6.368694849589595e+22,-1.9579210642883354e+23,159.5
-2.5948809032302717e+23,6.369146538136716e+22,-1.9579662494166e+23,160.0
-2.5949681919397548e+23,6.3695829146030295e+22,-1.958009900479452e+23,160.5
-2.5950523217995943e+23,6.370003512138725e+22,-1.958051970585721e+23,161.0
-2.595133220358922e+23,6.370407969302767e+22,-1.9580924234286455e+23,161.5
-2.5952108376402357e+23,6.370796036776284e+22,-1.9581312339626073e+23,162.0
-2.5952851470842277e+23,6.371167582067378e+22,-1.9581683888774896e+23,162.5
-2.5953561460565834e+23,6.371522592034605e+22,-1.9582038868531228e+23,163.0
-2.5954238558978387e+23,6.371861173135224e+22,-1.9582377385843166e+23,163.5
-2.5954883215143845e+23,6.372183549388652e+22,-1.9582699665755186e+23,164.0
-2.595549610525833e+23,6.37249005813077e+22,-1.9583006047127554e+23,164.5
-2.5956078120001505e+23,6.372781143715054e+22,-1.9583296976286444e+23,165.0
-2.5956630348222766e+23,6.373057349387728e+22,-1.958357299883504e+23,165.5
-2.5957154057535686e+23,6.373319307621878e+22,-1.95838347499138e+23,166.0
-2.595765067247788e+23,6.37356772923723e+22,-1.958408294324065e+23,166.5
-2.595812175094185e+23,6.37380339165643e+22,-1.9584318359285413e+23,167.0
-2.5958568959595135e+23,6.374027126655191e+22,-1.958454183293994e+23,167.5
-2.595899404898775e+23,6.374239807953648e+22,-1.9584754241034097e+23,168.0
-2.5959398828995122e+23,6.3744423389718504e+22,-1.958495649002327e+23,168.5
-2.5959785145172624e+23,6.374635641036287e+22,-1.9585149504136337e+23,169.0
-2.5960154856508018e+23,6.3748206422802045e+22,-1.9585334214227812e+23,169.5
-2.5960509814959426e+23,6.3749982674310245e+22,-1.9585511547528397e+23,170.0
-2.596085184706313e+23,6.375169428627266e+22,-1.958568241843586e+23,170.5
-2.5961182737795026e+23,6.375335017356991e+22,-1.958584772043804e+23,171.0
-2.596150421677509e+23,6.375495897562997e+22,-1.9586008319212093e+23,171.5
-2.5961817946820012e+23,6.375652899918075e+22,-1.9586165046901933e+23,172.0
-2.5962125514778628e+23,6.37580681723817e+22,-1.9586318697540452e+23,172.5
-2.5962428424527448e+23,6.3759584009731395e+22,-1.958647002355431e+23,173.0
